split,file,json_path_used,json_candidates_tried,nodes_total,pos_vulnerable,neg_non_vulnerable
train,shard_421f,Dataset/train/unified_aug\shard_421f.json,"[('Dataset/train/unified_aug\\shard_421f.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_421f.pt', 0, 'jsonl(0 lines)')]",2304,0,2304
train,shard_422b,Dataset/train/unified_aug\shard_422b.json,"[('Dataset/train/unified_aug\\shard_422b.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_422b.pt', 0, 'jsonl(0 lines)')]",792,0,792
train,shard_4241,Dataset/train/unified_aug\shard_4241.json,"[('Dataset/train/unified_aug\\shard_4241.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_4241.pt', 0, 'jsonl(0 lines)')]",30166,0,30166
train,shard_4272,Dataset/train/unified_aug\shard_4272.json,"[('Dataset/train/unified_aug\\shard_4272.json', 2, 'single-json')]",13497,2,13495
train,shard_4291,Dataset/train/unified_aug\shard_4291.json,"[('Dataset/train/unified_aug\\shard_4291.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_4291.pt', 0, 'jsonl(0 lines)')]",6172,0,6172
train,shard_42cb,Dataset/train/unified_aug\shard_42cb.json,"[('Dataset/train/unified_aug\\shard_42cb.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_42cb.pt', 0, 'jsonl(0 lines)')]",3020,0,3020
train,shard_42d4,Dataset/train/unified_aug\shard_42d4.json,"[('Dataset/train/unified_aug\\shard_42d4.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_42d4.pt', 0, 'jsonl(0 lines)')]",10338,0,10338
train,shard_4304,Dataset/train/unified_aug\shard_4304.json,"[('Dataset/train/unified_aug\\shard_4304.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_4304.pt', 0, 'jsonl(0 lines)')]",1770,0,1770
train,shard_4318,Dataset/train/unified_aug\shard_4318.json,"[('Dataset/train/unified_aug\\shard_4318.json', 4, 'single-json')]",13785,4,13781
train,shard_4344,Dataset/train/unified_aug\shard_4344.json,"[('Dataset/train/unified_aug\\shard_4344.json', 10, 'single-json')]",6708,10,6698
train,shard_4345,Dataset/train/unified_aug\shard_4345.json,"[('Dataset/train/unified_aug\\shard_4345.json', 2, 'single-json')]",7247,2,7245
train,shard_4350,Dataset/train/unified_aug\shard_4350.json,"[('Dataset/train/unified_aug\\shard_4350.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_4350.pt', 0, 'jsonl(0 lines)')]",188,0,188
train,shard_435a,Dataset/train/unified_aug\shard_435a.json,"[('Dataset/train/unified_aug\\shard_435a.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_435a.pt', 0, 'jsonl(0 lines)')]",2343,0,2343
train,shard_435e,Dataset/train/unified_aug\shard_435e.json,"[('Dataset/train/unified_aug\\shard_435e.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_435e.pt', 0, 'jsonl(0 lines)')]",7835,0,7835
train,shard_4362,Dataset/train/unified_aug\shard_4362.json,"[('Dataset/train/unified_aug\\shard_4362.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_4362.pt', 0, 'jsonl(0 lines)')]",603,0,603
train,shard_4374,Dataset/train/unified_aug\shard_4374.json,"[('Dataset/train/unified_aug\\shard_4374.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_4374.pt', 0, 'jsonl(0 lines)')]",14796,0,14796
train,shard_4376,Dataset/train/unified_aug\shard_4376.json,"[('Dataset/train/unified_aug\\shard_4376.json', 2, 'single-json')]",7316,2,7314
train,shard_437b,Dataset/train/unified_aug\shard_437b.json,"[('Dataset/train/unified_aug\\shard_437b.json', 3, 'single-json')]",3467,3,3464
train,shard_4382,Dataset/train/unified_aug\shard_4382.json,"[('Dataset/train/unified_aug\\shard_4382.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_4382.pt', 0, 'jsonl(0 lines)')]",3048,0,3048
train,shard_4397,Dataset/train/unified_aug\shard_4397.json,"[('Dataset/train/unified_aug\\shard_4397.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_4397.pt', 0, 'jsonl(0 lines)')]",1173,0,1173
train,shard_43a6,Dataset/train/unified_aug\shard_43a6.json,"[('Dataset/train/unified_aug\\shard_43a6.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_43a6.pt', 0, 'jsonl(0 lines)')]",3061,0,3061
train,shard_43b2,Dataset/train/unified_aug\shard_43b2.json,"[('Dataset/train/unified_aug\\shard_43b2.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_43b2.pt', 0, 'jsonl(0 lines)')]",2033,0,2033
train,shard_43c0,Dataset/train/unified_aug\shard_43c0.json,"[('Dataset/train/unified_aug\\shard_43c0.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_43c0.pt', 0, 'jsonl(0 lines)')]",33038,0,33038
train,shard_43d9,Dataset/train/unified_aug\shard_43d9.json,"[('Dataset/train/unified_aug\\shard_43d9.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_43d9.pt', 0, 'jsonl(0 lines)')]",1489,0,1489
train,shard_43da,Dataset/train/unified_aug\shard_43da.json,"[('Dataset/train/unified_aug\\shard_43da.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_43da.pt', 0, 'jsonl(0 lines)')]",4086,0,4086
train,shard_4410,Dataset/train/unified_aug\shard_4410.json,"[('Dataset/train/unified_aug\\shard_4410.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_4410.pt', 0, 'jsonl(0 lines)')]",1239,0,1239
train,shard_4442,Dataset/train/unified_aug\shard_4442.json,"[('Dataset/train/unified_aug\\shard_4442.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_4442.pt', 0, 'jsonl(0 lines)')]",1554,0,1554
train,shard_445a,Dataset/train/unified_aug\shard_445a.json,"[('Dataset/train/unified_aug\\shard_445a.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_445a.pt', 0, 'jsonl(0 lines)')]",7645,0,7645
train,shard_445b,Dataset/train/unified_aug\shard_445b.json,"[('Dataset/train/unified_aug\\shard_445b.json', 4, 'single-json')]",7858,4,7854
train,shard_4474,Dataset/train/unified_aug\shard_4474.json,"[('Dataset/train/unified_aug\\shard_4474.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_4474.pt', 0, 'jsonl(0 lines)')]",676,0,676
train,shard_4475,Dataset/train/unified_aug\shard_4475.json,"[('Dataset/train/unified_aug\\shard_4475.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_4475.pt', 0, 'jsonl(0 lines)')]",8445,0,8445
train,shard_447c,Dataset/train/unified_aug\shard_447c.json,"[('Dataset/train/unified_aug\\shard_447c.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_447c.pt', 0, 'jsonl(0 lines)')]",500,0,500
train,shard_44af,Dataset/train/unified_aug\shard_44af.json,"[('Dataset/train/unified_aug\\shard_44af.json', 113, 'single-json')]",3964,113,3851
train,shard_44db,Dataset/train/unified_aug\shard_44db.json,"[('Dataset/train/unified_aug\\shard_44db.json', 2, 'single-json')]",7766,2,7764
train,shard_44f5,Dataset/train/unified_aug\shard_44f5.json,"[('Dataset/train/unified_aug\\shard_44f5.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_44f5.pt', 0, 'jsonl(0 lines)')]",13429,0,13429
train,shard_4509,Dataset/train/unified_aug\shard_4509.json,"[('Dataset/train/unified_aug\\shard_4509.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_4509.pt', 0, 'jsonl(0 lines)')]",48919,0,48919
train,shard_450b,Dataset/train/unified_aug\shard_450b.json,"[('Dataset/train/unified_aug\\shard_450b.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_450b.pt', 0, 'jsonl(0 lines)')]",14616,0,14616
train,shard_4515,Dataset/train/unified_aug\shard_4515.json,"[('Dataset/train/unified_aug\\shard_4515.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_4515.pt', 0, 'jsonl(0 lines)')]",1139,0,1139
train,shard_451a,Dataset/train/unified_aug\shard_451a.json,"[('Dataset/train/unified_aug\\shard_451a.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_451a.pt', 0, 'jsonl(0 lines)')]",6468,0,6468
train,shard_4533,Dataset/train/unified_aug\shard_4533.json,"[('Dataset/train/unified_aug\\shard_4533.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_4533.pt', 0, 'jsonl(0 lines)')]",3047,0,3047
train,shard_454a,Dataset/train/unified_aug\shard_454a.json,"[('Dataset/train/unified_aug\\shard_454a.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_454a.pt', 0, 'jsonl(0 lines)')]",3649,0,3649
train,shard_455b,Dataset/train/unified_aug\shard_455b.json,"[('Dataset/train/unified_aug\\shard_455b.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_455b.pt', 0, 'jsonl(0 lines)')]",1662,0,1662
train,shard_4565,Dataset/train/unified_aug\shard_4565.json,"[('Dataset/train/unified_aug\\shard_4565.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_4565.pt', 0, 'jsonl(0 lines)')]",1262,0,1262
train,shard_45ac,Dataset/train/unified_aug\shard_45ac.json,"[('Dataset/train/unified_aug\\shard_45ac.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_45ac.pt', 0, 'jsonl(0 lines)')]",16053,0,16053
train,shard_45af,Dataset/train/unified_aug\shard_45af.json,"[('Dataset/train/unified_aug\\shard_45af.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_45af.pt', 0, 'jsonl(0 lines)')]",497,0,497
train,shard_45c1,Dataset/train/unified_aug\shard_45c1.json,"[('Dataset/train/unified_aug\\shard_45c1.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_45c1.pt', 0, 'jsonl(0 lines)')]",1964,0,1964
train,shard_45d9,Dataset/train/unified_aug\shard_45d9.json,"[('Dataset/train/unified_aug\\shard_45d9.json', 10, 'single-json')]",35419,10,35409
train,shard_45ef,Dataset/train/unified_aug\shard_45ef.json,"[('Dataset/train/unified_aug\\shard_45ef.json', 15, 'single-json')]",7239,15,7224
train,shard_45f6,Dataset/train/unified_aug\shard_45f6.json,"[('Dataset/train/unified_aug\\shard_45f6.json', 1, 'single-json')]",22845,1,22844
train,shard_4600,Dataset/train/unified_aug\shard_4600.json,"[('Dataset/train/unified_aug\\shard_4600.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_4600.pt', 0, 'jsonl(0 lines)')]",460,0,460
train,shard_4601,Dataset/train/unified_aug\shard_4601.json,"[('Dataset/train/unified_aug\\shard_4601.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_4601.pt', 0, 'jsonl(0 lines)')]",2202,0,2202
train,shard_4606,Dataset/train/unified_aug\shard_4606.json,"[('Dataset/train/unified_aug\\shard_4606.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_4606.pt', 0, 'jsonl(0 lines)')]",433,0,433
train,shard_4607,Dataset/train/unified_aug\shard_4607.json,"[('Dataset/train/unified_aug\\shard_4607.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_4607.pt', 0, 'jsonl(0 lines)')]",47,0,47
train,shard_462f,Dataset/train/unified_aug\shard_462f.json,"[('Dataset/train/unified_aug\\shard_462f.json', 13, 'single-json')]",10763,13,10750
train,shard_4647,Dataset/train/unified_aug\shard_4647.json,"[('Dataset/train/unified_aug\\shard_4647.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_4647.pt', 0, 'jsonl(0 lines)')]",2550,0,2550
train,shard_4661,Dataset/train/unified_aug\shard_4661.json,"[('Dataset/train/unified_aug\\shard_4661.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_4661.pt', 0, 'jsonl(0 lines)')]",2866,0,2866
train,shard_4673,Dataset/train/unified_aug\shard_4673.json,"[('Dataset/train/unified_aug\\shard_4673.json', 16, 'single-json')]",26228,16,26212
train,shard_4683,Dataset/train/unified_aug\shard_4683.json,"[('Dataset/train/unified_aug\\shard_4683.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_4683.pt', 0, 'jsonl(0 lines)')]",1542,0,1542
train,shard_4684,Dataset/train/unified_aug\shard_4684.json,"[('Dataset/train/unified_aug\\shard_4684.json', 5, 'single-json')]",1945,5,1940
train,shard_468f,Dataset/train/unified_aug\shard_468f.json,"[('Dataset/train/unified_aug\\shard_468f.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_468f.pt', 0, 'jsonl(0 lines)')]",12465,0,12465
train,shard_469f,Dataset/train/unified_aug\shard_469f.json,"[('Dataset/train/unified_aug\\shard_469f.json', 5, 'single-json')]",4593,5,4588
train,shard_46a8,Dataset/train/unified_aug\shard_46a8.json,"[('Dataset/train/unified_aug\\shard_46a8.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_46a8.pt', 0, 'jsonl(0 lines)')]",5012,0,5012
train,shard_46e3,Dataset/train/unified_aug\shard_46e3.json,"[('Dataset/train/unified_aug\\shard_46e3.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_46e3.pt', 0, 'jsonl(0 lines)')]",18291,0,18291
train,shard_46f4,Dataset/train/unified_aug\shard_46f4.json,"[('Dataset/train/unified_aug\\shard_46f4.json', 30, 'single-json')]",14907,30,14877
train,shard_4706,Dataset/train/unified_aug\shard_4706.json,"[('Dataset/train/unified_aug\\shard_4706.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_4706.pt', 0, 'jsonl(0 lines)')]",417,0,417
train,shard_4709,Dataset/train/unified_aug\shard_4709.json,"[('Dataset/train/unified_aug\\shard_4709.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_4709.pt', 0, 'jsonl(0 lines)')]",1642,0,1642
train,shard_471a,Dataset/train/unified_aug\shard_471a.json,"[('Dataset/train/unified_aug\\shard_471a.json', 2, 'single-json')]",4215,2,4213
train,shard_4733,Dataset/train/unified_aug\shard_4733.json,"[('Dataset/train/unified_aug\\shard_4733.json', 6, 'single-json')]",4948,6,4942
train,shard_4734,Dataset/train/unified_aug\shard_4734.json,"[('Dataset/train/unified_aug\\shard_4734.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_4734.pt', 0, 'jsonl(0 lines)')]",246,0,246
train,shard_4746,Dataset/train/unified_aug\shard_4746.json,"[('Dataset/train/unified_aug\\shard_4746.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_4746.pt', 0, 'jsonl(0 lines)')]",224,0,224
train,shard_4748,Dataset/train/unified_aug\shard_4748.json,"[('Dataset/train/unified_aug\\shard_4748.json', 2, 'single-json')]",3689,2,3687
train,shard_4751,Dataset/train/unified_aug\shard_4751.json,"[('Dataset/train/unified_aug\\shard_4751.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_4751.pt', 0, 'jsonl(0 lines)')]",7869,0,7869
train,shard_478c,Dataset/train/unified_aug\shard_478c.json,"[('Dataset/train/unified_aug\\shard_478c.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_478c.pt', 0, 'jsonl(0 lines)')]",6736,0,6736
train,shard_47c2,Dataset/train/unified_aug\shard_47c2.json,"[('Dataset/train/unified_aug\\shard_47c2.json', 4, 'single-json')]",4657,4,4653
train,shard_47e8,Dataset/train/unified_aug\shard_47e8.json,"[('Dataset/train/unified_aug\\shard_47e8.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_47e8.pt', 0, 'jsonl(0 lines)')]",12164,0,12164
train,shard_4827,Dataset/train/unified_aug\shard_4827.json,"[('Dataset/train/unified_aug\\shard_4827.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_4827.pt', 0, 'jsonl(0 lines)')]",2695,0,2695
train,shard_4836,Dataset/train/unified_aug\shard_4836.json,"[('Dataset/train/unified_aug\\shard_4836.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_4836.pt', 0, 'jsonl(0 lines)')]",1410,0,1410
train,shard_483f,Dataset/train/unified_aug\shard_483f.json,"[('Dataset/train/unified_aug\\shard_483f.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_483f.pt', 0, 'jsonl(0 lines)')]",3557,0,3557
train,shard_4846,Dataset/train/unified_aug\shard_4846.json,"[('Dataset/train/unified_aug\\shard_4846.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_4846.pt', 0, 'jsonl(0 lines)')]",5858,0,5858
train,shard_484d,Dataset/train/unified_aug\shard_484d.json,"[('Dataset/train/unified_aug\\shard_484d.json', 5, 'single-json')]",4652,5,4647
train,shard_4859,Dataset/train/unified_aug\shard_4859.json,"[('Dataset/train/unified_aug\\shard_4859.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_4859.pt', 0, 'jsonl(0 lines)')]",1026,0,1026
train,shard_485b,Dataset/train/unified_aug\shard_485b.json,"[('Dataset/train/unified_aug\\shard_485b.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_485b.pt', 0, 'jsonl(0 lines)')]",3517,0,3517
train,shard_486c,Dataset/train/unified_aug\shard_486c.json,"[('Dataset/train/unified_aug\\shard_486c.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_486c.pt', 0, 'jsonl(0 lines)')]",632,0,632
train,shard_4873,Dataset/train/unified_aug\shard_4873.json,"[('Dataset/train/unified_aug\\shard_4873.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_4873.pt', 0, 'jsonl(0 lines)')]",1823,0,1823
train,shard_4885,Dataset/train/unified_aug\shard_4885.json,"[('Dataset/train/unified_aug\\shard_4885.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_4885.pt', 0, 'jsonl(0 lines)')]",5750,0,5750
train,shard_4890,Dataset/train/unified_aug\shard_4890.json,"[('Dataset/train/unified_aug\\shard_4890.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_4890.pt', 0, 'jsonl(0 lines)')]",6422,0,6422
train,shard_48a9,Dataset/train/unified_aug\shard_48a9.json,"[('Dataset/train/unified_aug\\shard_48a9.json', 23, 'single-json')]",2353,23,2330
train,shard_48bd,Dataset/train/unified_aug\shard_48bd.json,"[('Dataset/train/unified_aug\\shard_48bd.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_48bd.pt', 0, 'jsonl(0 lines)')]",3923,0,3923
train,shard_48dc,Dataset/train/unified_aug\shard_48dc.json,"[('Dataset/train/unified_aug\\shard_48dc.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_48dc.pt', 0, 'jsonl(0 lines)')]",2861,0,2861
train,shard_48e0,Dataset/train/unified_aug\shard_48e0.json,"[('Dataset/train/unified_aug\\shard_48e0.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_48e0.pt', 0, 'jsonl(0 lines)')]",3115,0,3115
train,shard_48f0,Dataset/train/unified_aug\shard_48f0.json,"[('Dataset/train/unified_aug\\shard_48f0.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_48f0.pt', 0, 'jsonl(0 lines)')]",2926,0,2926
train,shard_4943,Dataset/train/unified_aug\shard_4943.json,"[('Dataset/train/unified_aug\\shard_4943.json', 364, 'single-json')]",36297,364,35933
train,shard_4969,Dataset/train/unified_aug\shard_4969.json,"[('Dataset/train/unified_aug\\shard_4969.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_4969.pt', 0, 'jsonl(0 lines)')]",11455,0,11455
train,shard_4971,Dataset/train/unified_aug\shard_4971.json,"[('Dataset/train/unified_aug\\shard_4971.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_4971.pt', 0, 'jsonl(0 lines)')]",13468,0,13468
train,shard_497d,Dataset/train/unified_aug\shard_497d.json,"[('Dataset/train/unified_aug\\shard_497d.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_497d.pt', 0, 'jsonl(0 lines)')]",3106,0,3106
train,shard_4993,Dataset/train/unified_aug\shard_4993.json,"[('Dataset/train/unified_aug\\shard_4993.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_4993.pt', 0, 'jsonl(0 lines)')]",7414,0,7414
train,shard_49b0,Dataset/train/unified_aug\shard_49b0.json,"[('Dataset/train/unified_aug\\shard_49b0.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_49b0.pt', 0, 'jsonl(0 lines)')]",801,0,801
train,shard_49c6,Dataset/train/unified_aug\shard_49c6.json,"[('Dataset/train/unified_aug\\shard_49c6.json', 2, 'single-json')]",17804,2,17802
train,shard_49d3,Dataset/train/unified_aug\shard_49d3.json,"[('Dataset/train/unified_aug\\shard_49d3.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_49d3.pt', 0, 'jsonl(0 lines)')]",21327,0,21327
train,shard_49d8,Dataset/train/unified_aug\shard_49d8.json,"[('Dataset/train/unified_aug\\shard_49d8.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_49d8.pt', 0, 'jsonl(0 lines)')]",2941,0,2941
train,shard_49fa,Dataset/train/unified_aug\shard_49fa.json,"[('Dataset/train/unified_aug\\shard_49fa.json', 11, 'single-json')]",28131,11,28120
train,shard_4a18,Dataset/train/unified_aug\shard_4a18.json,"[('Dataset/train/unified_aug\\shard_4a18.json', 5, 'single-json')]",3841,5,3836
train,shard_4a1d,Dataset/train/unified_aug\shard_4a1d.json,"[('Dataset/train/unified_aug\\shard_4a1d.json', 7, 'single-json')]",29681,7,29674
train,shard_4a28,Dataset/train/unified_aug\shard_4a28.json,"[('Dataset/train/unified_aug\\shard_4a28.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_4a28.pt', 0, 'jsonl(0 lines)')]",5572,0,5572
train,shard_4a33,Dataset/train/unified_aug\shard_4a33.json,"[('Dataset/train/unified_aug\\shard_4a33.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_4a33.pt', 0, 'jsonl(0 lines)')]",65156,0,65156
train,shard_4a34,Dataset/train/unified_aug\shard_4a34.json,"[('Dataset/train/unified_aug\\shard_4a34.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_4a34.pt', 0, 'jsonl(0 lines)')]",5529,0,5529
train,shard_4a49,Dataset/train/unified_aug\shard_4a49.json,"[('Dataset/train/unified_aug\\shard_4a49.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_4a49.pt', 0, 'jsonl(0 lines)')]",7674,0,7674
train,shard_4a62,Dataset/train/unified_aug\shard_4a62.json,"[('Dataset/train/unified_aug\\shard_4a62.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_4a62.pt', 0, 'jsonl(0 lines)')]",1149,0,1149
train,shard_4a7a,Dataset/train/unified_aug\shard_4a7a.json,"[('Dataset/train/unified_aug\\shard_4a7a.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_4a7a.pt', 0, 'jsonl(0 lines)')]",12759,0,12759
